,model,ablation,predicted,fold,fold_id,type,dataType,subject,joint,polDegree,FNO_shuff,FNO_batch,FNO_nbMod,FNO_nbHC,FNO_maxIt,fitTime,posRMSE,velRMSE,posAAE,velAAE,tauRMSE,tauAAE,pErrMax,vErrMax,pErrStd,vErrStd,tauErrMax,tauErrStd
5528,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S14_c,shoulder,,,,,,,0.0349411964416503,0.7071286892993205,0.0098654982618195,0.5586428687237377,0.0079034526068459,2.834443102702501,2.1712121213758557,2.5171783758328985,0.0336471969394028,0.6489350731252806,0.0094878479200295,10.1840581071999,2.811571679455354
5529,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S14_c,elbow,,,,,,,0.0349411964416503,0.9030746635741752,0.0151235837952327,0.7852203799129382,0.0109234433008884,0.9982549557599388,0.8205551223142294,2.3521658251592266,0.0637613345845203,0.5327603202161657,0.0137985584174119,2.5983745416623,0.735978396165655
5530,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S15_c,shoulder,,,,,,,0.0349411964416503,0.6745571054521601,0.0101728239962239,0.4992005731460352,0.0077761725358816,4.710147718394989,3.502371949795604,4.081572305839583,0.0428209457527698,0.635350818696808,0.0098835830529971,19.40043904399961,4.522243289914223
5531,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S15_c,elbow,,,,,,,0.0349411964416503,0.6484530890862499,0.0152929457149083,0.4763610813402468,0.0102416515603508,1.0456143007952208,0.8145972582622668,3.068964731400323,0.0809616754429262,0.5874013232955374,0.0140746289281559,3.248940002937953,1.041667869075879
5532,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S16_c,shoulder,,,,,,,0.0349411964416503,0.7799302073201494,0.009437055674751,0.5877419835275851,0.006798895669664,6.104055508616179,4.604966975351712,3.7221723644449134,0.045580086449163,0.6470441444950495,0.0087677897077402,21.606230805745334,5.515452804569188
5533,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S16_c,elbow,,,,,,,0.0349411964416503,0.8782603652635592,0.0167377438774711,0.6994041360620518,0.0114660399298102,1.6042298972387077,1.2977541927107672,3.303988968947343,0.0793760542345419,0.5761379591368834,0.0152575100490555,4.640030062831691,1.5012729771651785
5534,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S17_c,shoulder,,,,,,,0.0349411964416503,0.8684513846953589,0.0119414211945737,0.5916358376011442,0.0086434172250609,6.151444740834055,4.311036657634478,3.9049881475686057,0.0499545467735364,0.8326854776825977,0.0114106714259333,22.64878005338045,5.95374975891042
5535,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S17_c,elbow,,,,,,,0.0349411964416503,0.8310265681749126,0.0201533411923553,0.6073017267954339,0.013402246080251,1.3989411161642529,1.1083599729100635,3.3896330864981863,0.0928830399449723,0.7341019711555092,0.0180038358529934,4.835206776356502,1.359012828341902
5536,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S1_c,shoulder,,,,,,,0.0349411964416503,0.6637181423786446,0.0087742350796913,0.5275014011365302,0.0067757740928909,4.9057678590654445,3.874059295405596,3.290019913946199,0.0485569832472923,0.5739029931149503,0.0086667526643126,18.354076668293903,4.4331892318733725
5537,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S1_c,elbow,,,,,,,0.0349411964416503,0.5935611023655767,0.0124866705671043,0.4502676690219386,0.0091505150692462,1.021442400840714,0.8099766400165637,3.3990319558908237,0.0807091211429718,0.4791929025346234,0.0118519529764952,3.157363435699775,1.021330353896795
5538,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S3_c,shoulder,,,,,,,0.0349411964416503,0.5626217728835528,0.0082073504821817,0.4474736522292362,0.0065527134431936,3.45231418519285,2.6757628349851945,1.6076608400128678,0.0272467642903934,0.5538786141330468,0.0080926510515393,9.879971216050738,3.4522513280249907
5539,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S3_c,elbow,,,,,,,0.0349411964416503,0.5488893878008138,0.0096045521419307,0.4342952452009327,0.0076228173814431,1.2084324446445829,0.9907309655015976,2.54395451382844,0.0385914985154386,0.4148343753661716,0.0090976866415127,3.839519157393884,1.0829085043199744
5540,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S5_c,shoulder,,,,,,,0.0349411964416503,0.579783162437873,0.0074069457221813,0.4460130089814462,0.0056355524870597,4.4143862698922565,3.348964366059441,2.867469873936061,0.035793801084549,0.5464194259406474,0.0072440223327395,20.40404843013236,4.356874339833851
5541,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S5_c,elbow,,,,,,,0.0349411964416503,0.6746597834333397,0.0111755143569023,0.5242003838174691,0.0085141495488594,1.4169089113586957,1.124778336176092,3.07280361793067,0.0576653602609336,0.5050290033703958,0.0103233467963219,4.318967752736105,1.282161134977989
5542,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S7_c,shoulder,,,,,,,0.0349411964416503,0.4797383970666334,0.0068669236295232,0.385286971107412,0.0054411321766164,4.595197901883284,3.6740519535860874,1.4074995458247446,0.0231755673568894,0.4761615341909043,0.0067342201374618,14.699278553916038,4.558791129716284
5543,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S7_c,elbow,,,,,,,0.0349411964416503,0.4400750555378056,0.0093379205325768,0.3550480848731631,0.0069836681957504,1.3809938407777096,1.1138588849762214,1.7237161248642598,0.0469408322286054,0.4392266010651907,0.0086336992799521,4.255419314036721,1.3779680377569137
5544,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S9_c,shoulder,,,,,,,0.0349411964416503,0.6266591250314403,0.0090115246202295,0.4787388940750675,0.0069043728310362,3.1159924006037323,2.4037796823682336,2.8106398597157827,0.0348581935446847,0.5918741075928666,0.0088337771587303,12.470069223649617,3.1157363271458056
5545,MVLR,forces,posvel,3-fold,fold3,train,ASSIST,S9_c,elbow,,,,,,,0.0349411964416503,0.9267137191537466,0.0128351609007258,0.7774626741108116,0.0093281028682211,1.2711022834274426,1.067881589336728,3.573526546545457,0.0642625733622469,0.5450489002808588,0.011906331440832,3.534362279434576,0.9105590478450446
5546,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S01_a,shoulder,,,,,,,0.0349411964416503,0.1572937683713726,0.0025624294659509,0.1407812049514715,0.0020457473616492,0.5657086023350333,0.4363202921865549,1.1758085800364384,0.0138620252831485,0.0723825140090133,0.0025521438907346,9.896807615014293,0.3666105294229164
5547,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S01_a,elbow,,,,,,,0.0349411964416503,0.149184250713462,0.002528007189183,0.1240514400610258,0.0020095649477978,0.1519423121668706,0.1240724112403109,1.002795103705861,0.019267045835263,0.0948654383397449,0.0025064879930576,0.4956459300435178,0.1347191070934045
5548,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S04_a,shoulder,,,,,,,0.0349411964416503,0.0824460819308887,0.0030011486131793,0.0632564548111196,0.0023089682740177,0.5567351878676057,0.478394482705732,0.4871624536433165,0.0155779481495717,0.0824460314231995,0.002998454995946,2.2648956008390417,0.3535223688143828
5549,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S04_a,elbow,,,,,,,0.0349411964416503,0.1762002697806571,0.0032562711317636,0.1440842387245551,0.0026153525723795,0.4373703548642816,0.3948353773555332,0.7331973532187424,0.0139690772018319,0.1182182586156191,0.0032557753789225,1.0242930349257595,0.1942554045474905
5550,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S10_a,shoulder,,,,,,,0.0349411964416503,0.1186898712149863,0.0016708852719802,0.0976116340576927,0.0012927654513907,0.3471703318314997,0.312386123251384,0.395170448279653,0.0120483915641736,0.0826140360272637,0.0015435928193166,0.9385174027957928,0.1587632235055898
5551,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S10_a,elbow,,,,,,,0.0349411964416503,0.1435676547295588,0.001839572145065,0.1166516685229048,0.001488188244815,0.2333895431733095,0.1944360477877521,0.4748062729508644,0.0088498277345282,0.1431097598065479,0.0016935652078793,0.6067545623833774,0.1460945015891384
5552,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S13_c,shoulder,,,,,,,0.0349411964416503,0.8123891421873541,0.0112952875448905,0.5671595673718767,0.0080255777987431,4.060975058931451,3.0004092410172305,4.783076764985553,0.0486575239555565,0.7611601567253281,0.0108025682313138,15.3155945541161,4.040446649590528
5553,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S13_c,elbow,,,,,,,0.0349411964416503,0.9660394659991324,0.018150489270396,0.7666571990681114,0.0119193545432235,1.501827171594434,1.259427579994702,4.1470594299822965,0.1035774385401889,0.6640068939586958,0.016949360559714,3.933348118751402,1.2067504169679553
5554,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S2_c,shoulder,,,,,,,0.0349411964416503,0.6192195415000833,0.0071400723676035,0.4964519887635245,0.0056151608825886,3.5454577227892243,2.702628962733391,2.8577966551771383,0.0297314280716044,0.5549683935928683,0.0070052073799328,17.830152188945448,3.4432699960346973
5555,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S2_c,elbow,,,,,,,0.0349411964416503,0.7333528792943702,0.0100556306620427,0.6143688833562324,0.007791637572227,1.3225644387418725,1.091136597322928,2.4581840935044807,0.0561269326912931,0.4919635867365702,0.0094712828529686,3.778466752523266,1.178637394907952
5556,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S4_c,shoulder,,,,,,,0.0349411964416503,0.5455107797558942,0.0075257645173858,0.4385905048128574,0.0060811559562332,3.052165097608605,2.420083842381396,1.757907501057466,0.025569348034328,0.5204462546495523,0.007525764245589,9.467651911143127,2.9330158689991603
5557,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S4_c,elbow,,,,,,,0.0349411964416503,0.4828608825895223,0.0096795346869483,0.3930858084818103,0.007639924264036,1.0771269352904764,0.8696947030202832,1.6174398776045162,0.0341071745546396,0.4801168539418411,0.0096355136362607,3.2619356416961782,1.055856885837012
5558,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S6_c,shoulder,,,,,,,0.0349411964416503,0.6496580257645089,0.0085876926586266,0.5121952452250685,0.0067373957442171,4.379661003553922,3.435596977135477,4.39121612418066,0.0491145124498418,0.6291595867303356,0.008498183428532,16.408276160047542,4.2745954787672735
5559,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S6_c,elbow,,,,,,,0.0349411964416503,0.5964010833336592,0.0120626685009341,0.4549164502493477,0.0089393414440883,1.0382088865634351,0.8070098861501465,4.345108491331388,0.0865114571516472,0.529275190430857,0.0110170846597068,3.124128958627145,1.0212821355099206
5560,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S8_c,shoulder,,,,,,,0.0349411964416503,0.7324307787120875,0.0091752208827181,0.5782848614532315,0.0070327371873339,4.848815321107166,3.771632340539985,3.7773291363108017,0.0445377978800218,0.6259984014689682,0.0090807293752628,15.71407921868984,4.783534150122383
5561,MVLR,forces,posvel,3-fold,fold3,eval,ASSIST,S8_c,elbow,,,,,,,0.0349411964416503,1.085368971921735,0.0123291469674559,0.9532075083419596,0.009149433822743,1.9936074655350868,1.643236713095622,4.748352279268303,0.0748537641946228,0.5347283315251554,0.0117942513682908,5.636962659029818,1.3340885857424072
5562,MVLR,Tx,vel,2-fold,fold1,train,FULL,S01_a,shoulder,,,,,,,0.1659791469573974,,0.0030608112917728,,0.0024637648666693,,,,0.0126879024303515,,0.0030595168743467,,
5563,MVLR,Tx,vel,2-fold,fold1,train,FULL,S01_a,elbow,,,,,,,0.1659791469573974,,0.0044867031487749,,0.0037682261332143,,,,0.0146639054502245,,0.0043195061961547,,
5564,MVLR,Tx,vel,2-fold,fold1,train,FULL,S02_a,shoulder,,,,,,,0.1659791469573974,,0.0027262122389269,,0.0020622123051301,,,,0.0159302778102571,,0.0025308241309358,,
5565,MVLR,Tx,vel,2-fold,fold1,train,FULL,S02_a,elbow,,,,,,,0.1659791469573974,,0.0041272571491561,,0.0034737004091385,,,,0.0128094276332007,,0.0039831949301206,,
5566,MVLR,Tx,vel,2-fold,fold1,train,FULL,S04_a,shoulder,,,,,,,0.1659791469573974,,0.0026917257896039,,0.0020590810587434,,,,0.0141737303715972,,0.0026293815910805,,
5567,MVLR,Tx,vel,2-fold,fold1,train,FULL,S04_a,elbow,,,,,,,0.1659791469573974,,0.0042452405174952,,0.0035277277010042,,,,0.0147248199847891,,0.0041385385139356,,
5568,MVLR,Tx,vel,2-fold,fold1,train,FULL,S09_a,shoulder,,,,,,,0.1659791469573974,,0.0036895540864571,,0.0029262937152935,,,,0.0246700518451835,,0.0036866678484567,,
5569,MVLR,Tx,vel,2-fold,fold1,train,FULL,S09_a,elbow,,,,,,,0.1659791469573974,,0.004388100930233,,0.0035221215280041,,,,0.0163588452673788,,0.0042324820371975,,
5570,MVLR,Tx,vel,2-fold,fold1,train,FULL,S10_c,shoulder,,,,,,,0.1659791469573974,,0.0061975060570195,,0.0050697633316928,,,,0.0187476680948631,,0.0061957602710565,,
5571,MVLR,Tx,vel,2-fold,fold1,train,FULL,S10_c,elbow,,,,,,,0.1659791469573974,,0.0058035759047778,,0.0045656372524305,,,,0.0244020884406404,,0.0057831136665543,,
5572,MVLR,Tx,vel,2-fold,fold1,train,FULL,S11_c,shoulder,,,,,,,0.1659791469573974,,0.0064275441609706,,0.0052942340679255,,,,0.0201733082015845,,0.0064132277622672,,
5573,MVLR,Tx,vel,2-fold,fold1,train,FULL,S11_c,elbow,,,,,,,0.1659791469573974,,0.0055870325659069,,0.0043940383024815,,,,0.019841391014853,,0.0055849868758957,,
5574,MVLR,Tx,vel,2-fold,fold1,train,FULL,S12_c,shoulder,,,,,,,0.1659791469573974,,0.0056595679109795,,0.0046441142055529,,,,0.0157696309254307,,0.0056505658583731,,
5575,MVLR,Tx,vel,2-fold,fold1,train,FULL,S12_c,elbow,,,,,,,0.1659791469573974,,0.0064352737693433,,0.0051549356583693,,,,0.0245562405030125,,0.0063939421499646,,
5576,MVLR,Tx,vel,2-fold,fold1,train,FULL,S14_a,shoulder,,,,,,,0.1659791469573974,,0.0034603918851373,,0.0026571385864737,,,,0.0208366992229711,,0.0034196297748855,,
5577,MVLR,Tx,vel,2-fold,fold1,train,FULL,S14_a,elbow,,,,,,,0.1659791469573974,,0.0054818977056903,,0.004386705006004,,,,0.023830488672324,,0.0053727223049043,,
5578,MVLR,Tx,vel,2-fold,fold1,train,FULL,S1_c,shoulder,,,,,,,0.1659791469573974,,0.0054946453820567,,0.0044200792962443,,,,0.0238248659737398,,0.0054733315386348,,
5579,MVLR,Tx,vel,2-fold,fold1,train,FULL,S1_c,elbow,,,,,,,0.1659791469573974,,0.0061140772494097,,0.0047842559754402,,,,0.0245183756381112,,0.0060652166687797,,
5580,MVLR,Tx,vel,2-fold,fold1,train,FULL,S3_c,shoulder,,,,,,,0.1659791469573974,,0.0061325746119958,,0.0050055178648268,,,,0.0194227711812079,,0.0061314902593338,,
5581,MVLR,Tx,vel,2-fold,fold1,train,FULL,S3_c,elbow,,,,,,,0.1659791469573974,,0.0053381390806125,,0.0042179980153651,,,,0.0181959677871736,,0.0052907893804347,,
5582,MVLR,Tx,vel,2-fold,fold1,train,FULL,S5_c,shoulder,,,,,,,0.1659791469573974,,0.004796425807162,,0.003955704735787,,,,0.0166696291064253,,0.0047950849422586,,
5583,MVLR,Tx,vel,2-fold,fold1,train,FULL,S5_c,elbow,,,,,,,0.1659791469573974,,0.005380501882471,,0.0042854729464198,,,,0.0188781994345725,,0.0053561265093802,,
5584,MVLR,Tx,vel,2-fold,fold1,train,FULL,S6_c,shoulder,,,,,,,0.1659791469573974,,0.0053359949710217,,0.0043334397886826,,,,0.0192845364746694,,0.0053359857285919,,
5585,MVLR,Tx,vel,2-fold,fold1,train,FULL,S6_c,elbow,,,,,,,0.1659791469573974,,0.0041899132883321,,0.0032239823610114,,,,0.0171491942253952,,0.0041133444810638,,
5586,MVLR,Tx,vel,2-fold,fold1,train,FULL,S8_c,shoulder,,,,,,,0.1659791469573974,,0.0063878173208889,,0.0052045278471708,,,,0.0211827389480079,,0.0063790002957672,,
5587,MVLR,Tx,vel,2-fold,fold1,train,FULL,S8_c,elbow,,,,,,,0.1659791469573974,,0.0061244649920682,,0.0049884503429152,,,,0.0243319850029099,,0.0061243992497143,,
5588,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S03_a,shoulder,,,,,,,0.1659791469573974,,0.0040147142056666,,0.0032956274576457,,,,0.0155955918994415,,0.0040077661575631,,
5589,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S03_a,elbow,,,,,,,0.1659791469573974,,0.0067044393715177,,0.0055947128161828,,,,0.0218819743008606,,0.0065826105512447,,
5590,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S05_a,shoulder,,,,,,,0.1659791469573974,,0.002382928450441,,0.0018774599553892,,,,0.0104269027770625,,0.0023439774825698,,
5591,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S05_a,elbow,,,,,,,0.1659791469573974,,0.0047003306506294,,0.0035913767272751,,,,0.0179129410048185,,0.004601498520479,,
5592,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S06_a,shoulder,,,,,,,0.1659791469573974,,0.0024557990599653,,0.0019317257479578,,,,0.0133739371946629,,0.0024062576503866,,
5593,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S06_a,elbow,,,,,,,0.1659791469573974,,0.0042580578161184,,0.0035457481743996,,,,0.0160243604608341,,0.0041194877187424,,
5594,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S10_a,shoulder,,,,,,,0.1659791469573974,,0.0018203169147282,,0.0014350636367963,,,,0.0105756206223031,,0.0017112652592678,,
5595,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S10_a,elbow,,,,,,,0.1659791469573974,,0.0023842729206522,,0.0018223307524169,,,,0.0105458365579821,,0.0022043519245356,,
5596,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S12_a,shoulder,,,,,,,0.1659791469573974,,0.0026874518602874,,0.0020916436584646,,,,0.0177796313734475,,0.0026043987047904,,
5597,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S12_a,elbow,,,,,,,0.1659791469573974,,0.0042741739624755,,0.0035584395767925,,,,0.0154476858854043,,0.003948138544074,,
5598,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S13_c,shoulder,,,,,,,0.1659791469573974,,0.0058478900352207,,0.0046459253640085,,,,0.019991387890043,,0.0058466737324221,,
5599,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S13_c,elbow,,,,,,,0.1659791469573974,,0.0061752731088297,,0.0048313222862208,,,,0.0249581146878415,,0.0061725151839463,,
5600,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S14_c,shoulder,,,,,,,0.1659791469573974,,0.006601022779997,,0.0055082823955755,,,,0.0232968636498254,,0.0065877867666037,,
5601,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S14_c,elbow,,,,,,,0.1659791469573974,,0.0065454862952775,,0.0050581254457652,,,,0.0255768998783535,,0.0065445469838916,,
5602,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S15_c,shoulder,,,,,,,0.1659791469573974,,0.0058447757638317,,0.0049454503316199,,,,0.0182622843731461,,0.0058294114552028,,
5603,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S15_c,elbow,,,,,,,0.1659791469573974,,0.0054358606608314,,0.0043698242783831,,,,0.0219719995346736,,0.0053751262253535,,
5604,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S16_c,shoulder,,,,,,,0.1659791469573974,,0.0043279253248974,,0.0034153251688755,,,,0.0196257955185348,,0.0043149444472754,,
5605,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S16_c,elbow,,,,,,,0.1659791469573974,,0.0052567114567381,,0.0041712045870334,,,,0.0208090996980592,,0.0052274329551097,,
5606,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S17_c,shoulder,,,,,,,0.1659791469573974,,0.0055943474389305,,0.0046062574234325,,,,0.0166750561635951,,0.0055915296072971,,
5607,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S17_c,elbow,,,,,,,0.1659791469573974,,0.0056188293896879,,0.0045235271635724,,,,0.0197457965271514,,0.0055780251258305,,
5608,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S2_c,shoulder,,,,,,,0.1659791469573974,,0.0046131314388494,,0.003646492645584,,,,0.0175246940469969,,0.0045800565756083,,
5609,MVLR,Tx,vel,2-fold,fold1,eval,FULL,S2_c,elbow,,,,,,,0.1659791469573974,,0.0052219684094126,,0.0040756926910459,,,,0.0171368001803098,,0.0051438555505157,,
